negociation_id,destination,nb_personnes,nb_nuits,mois,saison,nb_options,prix_plancher,prix_affiche,budget_client,ratio_budget,nb_tours,deal_conclu,prix_final,marge_finale,popularite_dest,reward_total
760,Thailande,2,3,7,haute,3,3565,4600,5426,1.18,1,True,4600,1035,0.82,12.5
761,"Marrakech, Maroc",2,5,3,moyenne,3,1900,2499,2768,1.108,1,True,2499,599,0.75,12.5
762,"Barcelone, Espagne",4,3,5,moyenne,3,2150,2750,3178,1.156,1,True,2750,600,0.76,12.5
763,Thailande,4,7,6,haute,3,3565,4600,5378,1.169,1,True,4600,1035,0.82,12.5
764,"Istanbul, Turquie",4,7,9,moyenne,3,2200,2800,2202,0.786,6,True,2200,0,0.8,-34.5
765,"Istanbul, Turquie",4,7,11,basse,3,1980,2520,1968,0.781,6,True,1980,0,0.8,-34.5
766,"Istanbul, Turquie",4,10,11,basse,3,1980,2520,2351,0.933,2,True,2394,414,0.8,6.5
767,"Istanbul, Turquie",2,5,11,basse,3,1980,2520,1916,0.76,6,True,1980,0,0.8,-34.5
768,"Marrakech, Maroc",1,3,9,moyenne,3,1900,2499,2766,1.107,1,True,2499,599,0.75,12.5
769,Thailande,2,7,12,haute,3,3565,4600,4427,0.962,1,True,4600,1035,0.82,12.5
770,"La Mecque, Arabie Saoudite",2,3,6,haute,3,4025,5175,4269,0.825,4,True,4436,411,0.95,-15.0
771,Thailande,1,5,12,haute,3,3565,4600,4298,0.934,2,True,4370,805,0.82,6.5
772,Thailande,2,5,7,haute,3,3565,4600,5060,1.1,1,True,4600,1035,0.82,12.5
773,"La Mecque, Arabie Saoudite",4,14,4,moyenne,3,3500,4500,3506,0.779,6,True,3519,19,0.95,-34.5
774,Thailande,1,3,8,haute,3,3565,4600,3463,0.753,9,True,3565,0,0.82,-61.5
775,"Marrakech, Maroc",2,7,10,moyenne,3,1900,2499,2978,1.192,1,True,2499,599,0.75,12.5
776,"Paris, France",1,7,9,moyenne,3,2100,2699,2768,1.026,1,True,2699,599,0.9,12.5
777,"Rome, Italie",2,10,1,basse,3,1980,2520,1868,0.741,9,False,0,0,0.78,-67.5
778,"Istanbul, Turquie",2,7,12,haute,3,2530,3220,2541,0.789,6,True,2530,0,0.8,-34.5
779,"Istanbul, Turquie",2,14,8,haute,3,2530,3220,3181,0.988,1,True,3220,690,0.8,12.5
780,Thailande,1,5,3,moyenne,3,3100,4000,2848,0.712,9,False,0,0,0.82,-67.5
781,Thailande,2,3,12,haute,3,3565,4600,4512,0.981,1,True,4600,1035,0.82,12.5
782,"La Mecque, Arabie Saoudite",2,5,12,haute,3,4025,5175,3829,0.74,9,True,4025,0,0.95,-61.5
783,"Dubai, EAU",2,3,5,moyenne,3,3800,4800,5377,1.12,1,True,4800,1000,0.85,12.5
784,"Dubai, EAU",4,7,3,moyenne,3,3800,4800,3842,0.8,6,True,3800,0,0.85,-34.5
785,"Paris, France",4,10,8,haute,3,2415,3104,2708,0.872,3,True,2802,387,0.9,-5.0
786,"Marrakech, Maroc",4,3,11,basse,3,1710,2249,1999,0.889,3,True,2030,320,0.75,-5.0
787,"Dubai, EAU",2,7,3,moyenne,3,3800,4800,4255,0.886,3,True,4332,532,0.85,-5.0
788,"Barcelone, Espagne",4,7,5,moyenne,3,2150,2750,3269,1.189,1,True,2750,600,0.76,12.5
789,"La Mecque, Arabie Saoudite",2,7,12,haute,3,4025,5175,5317,1.027,1,True,5175,1150,0.95,12.5
790,"Istanbul, Turquie",2,14,2,basse,3,1980,2520,2717,1.078,1,True,2520,540,0.8,12.5
791,"Barcelone, Espagne",2,7,10,moyenne,3,2150,2750,2675,0.973,1,True,2750,600,0.76,12.5
792,"Rome, Italie",3,5,7,haute,3,2530,3220,3134,0.973,1,True,3220,690,0.78,12.5
793,Thailande,4,5,11,basse,3,2790,3600,3560,0.989,1,True,3600,810,0.82,12.5
794,"Dubai, EAU",2,7,7,haute,3,4370,5520,4940,0.895,2,True,5244,874,0.85,6.5
795,"La Mecque, Arabie Saoudite",4,5,9,moyenne,3,3500,4500,3714,0.825,4,True,3858,358,0.95,-15.0
796,"Barcelone, Espagne",1,7,11,basse,3,1935,2475,2854,1.153,1,True,2475,540,0.76,12.5
797,"Dubai, EAU",4,10,1,basse,3,3420,4320,3699,0.856,4,True,3704,284,0.85,-15.0
798,"La Mecque, Arabie Saoudite",2,10,12,haute,3,4025,5175,4423,0.855,3,True,4670,645,0.95,-5.0
799,"Istanbul, Turquie",2,5,2,basse,3,1980,2520,2775,1.101,1,True,2520,540,0.8,12.5
800,"Dubai, EAU",2,10,1,basse,3,3420,4320,3047,0.705,9,False,0,0,0.85,-67.5
801,"Rome, Italie",4,14,12,haute,3,2530,3220,3707,1.151,1,True,3220,690,0.78,12.5
802,"Istanbul, Turquie",1,5,2,basse,3,1980,2520,2833,1.124,1,True,2520,540,0.8,12.5
803,"Paris, France",2,7,11,basse,3,1890,2429,1776,0.731,9,True,1890,0,0.9,-61.5
804,Thailande,2,7,1,basse,3,2790,3600,3947,1.096,1,True,3600,810,0.82,12.5
805,"Barcelone, Espagne",1,7,1,basse,3,1935,2475,2244,0.907,3,True,2233,298,0.76,-5.0
806,"La Mecque, Arabie Saoudite",1,7,7,haute,3,4025,5175,4305,0.832,4,True,4436,411,0.95,-15.0
807,"Paris, France",3,3,7,haute,3,2415,3104,2548,0.821,5,True,2638,223,0.9,-22.5
808,"Rome, Italie",2,14,7,haute,3,2530,3220,2412,0.749,7,True,2530,0,0.78,-43.0
809,Thailande,2,7,12,haute,3,3565,4600,5474,1.19,1,True,4600,1035,0.82,12.5
810,"Rome, Italie",4,7,3,moyenne,3,2200,2800,2858,1.021,1,True,2800,600,0.78,12.5
811,Thailande,2,5,4,moyenne,3,3100,4000,3208,0.802,6,True,3128,28,0.82,-34.5
812,"Rome, Italie",2,7,11,basse,3,1980,2520,2272,0.902,3,True,2274,294,0.78,-5.0
813,"Barcelone, Espagne",1,10,4,moyenne,3,2150,2750,2003,0.728,9,False,0,0,0.76,-67.5
814,"Dubai, EAU",4,3,8,haute,3,4370,5520,6572,1.191,1,True,5520,1150,0.85,12.5
815,"Dubai, EAU",4,10,10,moyenne,3,3800,4800,5697,1.187,1,True,4800,1000,0.85,12.5
816,"Paris, France",3,3,3,moyenne,3,2100,2699,3152,1.168,1,True,2699,599,0.9,12.5
817,"Istanbul, Turquie",4,7,12,haute,3,2530,3220,2610,0.811,6,True,2530,0,0.8,-34.5
818,Thailande,2,3,4,moyenne,3,3100,4000,4274,1.069,1,True,4000,900,0.82,12.5
819,"Istanbul, Turquie",1,7,6,haute,3,2530,3220,3393,1.054,1,True,3220,690,0.8,12.5
820,"Marrakech, Maroc",2,10,7,haute,3,2185,2874,2829,0.984,1,True,2874,689,0.75,12.5
821,"Barcelone, Espagne",2,10,11,basse,3,1935,2475,1666,0.673,9,False,0,0,0.76,-67.5
822,"Paris, France",4,14,3,moyenne,3,2100,2699,2603,0.964,1,True,2699,599,0.9,12.5
823,"La Mecque, Arabie Saoudite",2,7,11,basse,3,3150,4050,4732,1.168,1,True,4050,900,0.95,12.5
824,"Rome, Italie",2,3,5,moyenne,3,2200,2800,3087,1.103,1,True,2800,600,0.78,12.5
825,"Barcelone, Espagne",2,14,4,moyenne,3,2150,2750,3042,1.106,1,True,2750,600,0.76,12.5
826,Thailande,4,7,11,basse,3,2790,3600,2578,0.716,9,False,0,0,0.82,-67.5
827,"La Mecque, Arabie Saoudite",3,7,11,basse,3,3150,4050,2710,0.669,9,False,0,0,0.95,-67.5
828,"Rome, Italie",1,3,11,basse,3,1980,2520,2677,1.062,1,True,2520,540,0.78,12.5
829,"Paris, France",2,7,4,moyenne,3,2100,2699,3231,1.197,1,True,2699,599,0.9,12.5
830,"Marrakech, Maroc",2,7,5,moyenne,3,1900,2499,2883,1.154,1,True,2499,599,0.75,12.5
831,"Istanbul, Turquie",4,7,9,moyenne,3,2200,2800,2734,0.976,1,True,2800,600,0.8,12.5
832,"Marrakech, Maroc",4,7,8,haute,3,2185,2874,2479,0.863,4,True,2464,279,0.75,-15.0
833,Thailande,2,7,2,basse,3,2790,3600,2923,0.812,5,True,3060,270,0.82,-22.5
834,"Barcelone, Espagne",2,14,8,haute,3,2472,3162,3333,1.054,1,True,3162,690,0.76,12.5
835,"Istanbul, Turquie",2,14,8,haute,3,2530,3220,2791,0.867,4,True,2761,231,0.8,-15.0
836,"Istanbul, Turquie",3,7,2,basse,3,1980,2520,2651,1.052,1,True,2520,540,0.8,12.5
837,"La Mecque, Arabie Saoudite",1,10,3,moyenne,3,3500,4500,3371,0.749,6,True,3519,19,0.95,-34.5
838,"La Mecque, Arabie Saoudite",2,5,3,moyenne,3,3500,4500,4825,1.072,1,True,4500,1000,0.95,12.5
839,"Rome, Italie",1,3,7,haute,3,2530,3220,2432,0.755,8,True,2530,0,0.78,-52.0
840,Thailande,4,7,3,moyenne,3,3100,4000,4125,1.031,1,True,4000,900,0.82,12.5
841,"Barcelone, Espagne",2,5,7,haute,3,2472,3162,2143,0.678,9,False,0,0,0.76,-67.5
842,"Dubai, EAU",4,10,2,basse,3,3420,4320,3648,0.844,4,True,3704,284,0.85,-15.0
843,Thailande,3,3,2,basse,3,2790,3600,3899,1.083,1,True,3600,810,0.82,12.5
844,"La Mecque, Arabie Saoudite",4,5,4,moyenne,3,3500,4500,5219,1.16,1,True,4500,1000,0.95,12.5
845,"Dubai, EAU",4,10,10,moyenne,3,3800,4800,4013,0.836,4,True,4115,315,0.85,-15.0
846,"Paris, France",4,10,6,haute,3,2415,3104,2134,0.688,9,False,0,0,0.9,-67.5
847,"Rome, Italie",2,3,12,haute,3,2530,3220,2505,0.778,6,True,2530,0,0.78,-34.5
848,"Marrakech, Maroc",2,10,10,moyenne,3,1900,2499,2001,0.801,6,True,1954,54,0.75,-34.5
849,"Paris, France",2,14,4,moyenne,3,2100,2699,2577,0.955,1,True,2699,599,0.9,12.5
850,"Dubai, EAU",2,10,11,basse,3,3420,4320,4433,1.026,1,True,4320,900,0.85,12.5
851,"Dubai, EAU",4,14,9,moyenne,3,3800,4800,4517,0.941,2,True,4560,760,0.85,6.5
852,"Marrakech, Maroc",3,7,9,moyenne,3,1900,2499,1616,0.647,9,False,0,0,0.75,-67.5
853,"Barcelone, Espagne",2,14,4,moyenne,3,2150,2750,2228,0.81,6,True,2151,1,0.76,-34.5
854,"Istanbul, Turquie",4,10,5,moyenne,3,2200,2800,2808,1.003,1,True,2800,600,0.8,12.5
855,"Rome, Italie",4,7,11,basse,3,1980,2520,2218,0.88,3,True,2274,294,0.78,-5.0
856,"Rome, Italie",2,7,10,moyenne,3,2200,2800,2592,0.926,2,True,2660,460,0.78,6.5
857,Thailande,1,3,11,basse,3,2790,3600,2954,0.821,5,True,3060,270,0.82,-22.5
858,"Dubai, EAU",3,3,11,basse,3,3420,4320,3055,0.707,9,False,0,0,0.85,-67.5
859,"Marrakech, Maroc",2,3,4,moyenne,3,1900,2499,2848,1.14,1,True,2499,599,0.75,12.5
860,"Rome, Italie",2,3,10,moyenne,3,2200,2800,3226,1.152,1,True,2800,600,0.78,12.5
861,Thailande,2,3,5,moyenne,3,3100,4000,3455,0.864,3,True,3610,510,0.82,-5.0
862,"Barcelone, Espagne",1,7,10,moyenne,3,2150,2750,1961,0.713,9,False,0,0,0.76,-67.5
863,"Marrakech, Maroc",3,14,5,moyenne,3,1900,2499,2130,0.852,4,True,2142,242,0.75,-15.0
864,Thailande,1,7,11,basse,3,2790,3600,4005,1.113,1,True,3600,810,0.82,12.5
865,"Rome, Italie",2,7,5,moyenne,3,2200,2800,2279,0.814,4,True,2401,201,0.78,-15.0
866,"Paris, France",2,7,9,moyenne,3,2100,2699,1789,0.663,9,False,0,0,0.9,-67.5
867,"Istanbul, Turquie",2,7,2,basse,3,1980,2520,2455,0.974,1,True,2520,540,0.8,12.5
868,"Paris, France",3,14,6,haute,3,2415,3104,3141,1.012,1,True,3104,689,0.9,12.5
869,"Rome, Italie",4,3,6,haute,3,2530,3220,2366,0.735,7,True,2530,0,0.78,-43.0
870,"Paris, France",2,7,12,haute,3,2415,3104,2167,0.698,9,False,0,0,0.9,-67.5
871,"Dubai, EAU",3,7,4,moyenne,3,3800,4800,5505,1.147,1,True,4800,1000,0.85,12.5
872,Thailande,2,7,7,haute,3,3565,4600,5082,1.105,1,True,4600,1035,0.82,12.5
873,"Paris, France",2,10,6,haute,3,2415,3104,2150,0.693,9,False,0,0,0.9,-67.5
874,Thailande,2,5,3,moyenne,3,3100,4000,3860,0.965,1,True,4000,900,0.82,12.5
875,"Barcelone, Espagne",3,14,6,haute,3,2472,3162,2900,0.917,3,True,2854,382,0.76,-5.0
876,"Rome, Italie",2,7,1,basse,3,1980,2520,2151,0.854,3,True,2274,294,0.78,-5.0
877,"Paris, France",2,7,4,moyenne,3,2100,2699,2996,1.11,1,True,2699,599,0.9,12.5
878,"Dubai, EAU",2,5,11,basse,3,3420,4320,3735,0.865,3,True,3899,479,0.85,-5.0
879,"Rome, Italie",3,7,7,haute,3,2530,3220,2246,0.698,9,False,0,0,0.78,-67.5
880,"Rome, Italie",4,14,7,haute,3,2530,3220,2318,0.72,9,False,0,0,0.78,-67.5
881,"Paris, France",1,5,4,moyenne,3,2100,2699,1956,0.725,9,False,0,0,0.9,-67.5
882,"Istanbul, Turquie",2,14,2,basse,3,1980,2520,1832,0.727,9,False,0,0,0.8,-67.5
883,"Dubai, EAU",2,5,4,moyenne,3,3800,4800,3733,0.778,6,True,3800,0,0.85,-34.5
884,"Marrakech, Maroc",4,10,5,moyenne,3,1900,2499,2579,1.032,1,True,2499,599,0.75,12.5
885,"La Mecque, Arabie Saoudite",4,5,9,moyenne,3,3500,4500,5272,1.172,1,True,4500,1000,0.95,12.5
886,"Dubai, EAU",4,7,11,basse,3,3420,4320,4285,0.992,1,True,4320,900,0.85,12.5
887,"Rome, Italie",2,10,8,haute,3,2530,3220,2798,0.869,3,True,2906,376,0.78,-5.0
888,Thailande,2,10,7,haute,3,3565,4600,5279,1.148,1,True,4600,1035,0.82,12.5
889,"Marrakech, Maroc",2,5,8,haute,3,2185,2874,3015,1.049,1,True,2874,689,0.75,12.5
890,"Barcelone, Espagne",3,5,6,haute,3,2472,3162,2178,0.689,9,False,0,0,0.76,-67.5
891,"Rome, Italie",4,7,6,haute,3,2530,3220,2173,0.675,9,False,0,0,0.78,-67.5
892,"Marrakech, Maroc",1,3,2,basse,3,1710,2249,1826,0.812,4,True,1928,218,0.75,-15.0
893,"La Mecque, Arabie Saoudite",2,14,10,moyenne,3,3500,4500,5398,1.2,1,True,4500,1000,0.95,12.5
894,"La Mecque, Arabie Saoudite",1,7,5,moyenne,3,3500,4500,5156,1.146,1,True,4500,1000,0.95,12.5
895,"Barcelone, Espagne",4,10,11,basse,3,1935,2475,2107,0.851,3,True,2233,298,0.76,-5.0
896,"Marrakech, Maroc",2,14,12,haute,3,2185,2874,2061,0.717,7,True,2185,0,0.75,-43.0
897,"Barcelone, Espagne",4,14,7,haute,3,2472,3162,2507,0.793,5,True,2688,216,0.76,-22.5
898,"Paris, France",2,14,6,haute,3,2415,3104,2428,0.782,6,True,2427,12,0.9,-34.5
899,"Paris, France",2,5,6,haute,3,2415,3104,2769,0.892,3,True,2802,387,0.9,-5.0
900,"Barcelone, Espagne",2,7,2,basse,3,1935,2475,1778,0.718,9,False,0,0,0.76,-67.5
901,Thailande,1,5,4,moyenne,3,3100,4000,3757,0.939,2,True,3800,700,0.82,6.5
902,"Dubai, EAU",2,3,6,haute,3,4370,5520,3977,0.72,9,False,0,0,0.85,-67.5
903,"Istanbul, Turquie",4,5,5,moyenne,3,2200,2800,2431,0.868,3,True,2527,327,0.8,-5.0
904,"Marrakech, Maroc",3,14,11,basse,3,1710,2249,1591,0.707,9,False,0,0,0.75,-67.5
905,"Paris, France",4,3,5,moyenne,3,2100,2699,3184,1.18,1,True,2699,599,0.9,12.5
906,"La Mecque, Arabie Saoudite",2,10,3,moyenne,3,3500,4500,3208,0.713,9,False,0,0,0.95,-67.5
907,"Istanbul, Turquie",2,14,9,moyenne,3,2200,2800,2594,0.926,2,True,2660,460,0.8,6.5
908,"Marrakech, Maroc",2,7,9,moyenne,3,1900,2499,1895,0.758,6,True,1954,54,0.75,-34.5
909,"Paris, France",2,3,2,basse,3,1890,2429,2718,1.119,1,True,2429,539,0.9,12.5
910,"Rome, Italie",4,7,4,moyenne,3,2200,2800,1878,0.671,9,False,0,0,0.78,-67.5
911,"Istanbul, Turquie",2,7,3,moyenne,3,2200,2800,1884,0.673,9,False,0,0,0.8,-67.5
912,"Marrakech, Maroc",4,3,11,basse,3,1710,2249,1755,0.78,6,True,1759,49,0.75,-34.5
913,"La Mecque, Arabie Saoudite",2,3,10,moyenne,3,3500,4500,3979,0.884,2,True,4275,775,0.95,6.5
914,"Rome, Italie",2,5,2,basse,3,1980,2520,1703,0.676,9,False,0,0,0.78,-67.5
915,"Paris, France",2,10,2,basse,3,1890,2429,2503,1.03,1,True,2429,539,0.9,12.5
916,"Marrakech, Maroc",3,7,7,haute,3,2185,2874,2044,0.711,9,False,0,0,0.75,-67.5
917,"Rome, Italie",1,3,4,moyenne,3,2200,2800,2476,0.884,2,True,2660,460,0.78,6.5
918,"Istanbul, Turquie",2,3,10,moyenne,3,2200,2800,2368,0.846,4,True,2401,201,0.8,-15.0
919,"Istanbul, Turquie",4,14,6,haute,3,2530,3220,3595,1.116,1,True,3220,690,0.8,12.5
920,"Paris, France",3,10,8,haute,3,2415,3104,2627,0.846,3,True,2802,387,0.9,-5.0
921,"Marrakech, Maroc",1,10,2,basse,3,1710,2249,1958,0.871,4,True,1928,218,0.75,-15.0
922,"La Mecque, Arabie Saoudite",2,5,7,haute,3,4025,5175,3478,0.672,9,False,0,0,0.95,-67.5
923,"Barcelone, Espagne",4,7,1,basse,3,1935,2475,2163,0.874,4,True,2121,186,0.76,-15.0
924,"Marrakech, Maroc",4,14,12,haute,3,2185,2874,3167,1.102,1,True,2874,689,0.75,12.5
925,"Rome, Italie",2,7,11,basse,3,1980,2520,2301,0.913,3,True,2274,294,0.78,-5.0
926,"Istanbul, Turquie",2,5,2,basse,3,1980,2520,2073,0.823,4,True,2160,180,0.8,-15.0
927,Thailande,2,5,12,haute,3,3565,4600,3598,0.782,6,True,3597,32,0.82,-34.5
928,Thailande,1,7,7,haute,3,3565,4600,3661,0.796,5,True,3910,345,0.82,-22.5
929,Thailande,1,7,7,haute,3,3565,4600,5243,1.14,1,True,4600,1035,0.82,12.5
930,"Istanbul, Turquie",3,14,3,moyenne,3,2200,2800,2236,0.799,6,True,2200,0,0.8,-34.5
931,"Istanbul, Turquie",2,3,1,basse,3,1980,2520,2854,1.133,1,True,2520,540,0.8,12.5
932,"Barcelone, Espagne",2,7,12,haute,3,2472,3162,2543,0.804,5,True,2688,216,0.76,-22.5
933,"Barcelone, Espagne",3,5,4,moyenne,3,2150,2750,3271,1.189,1,True,2750,600,0.76,12.5
934,"Rome, Italie",3,14,8,haute,3,2530,3220,3355,1.042,1,True,3220,690,0.78,12.5
935,"Barcelone, Espagne",2,14,4,moyenne,3,2150,2750,1855,0.675,9,False,0,0,0.76,-67.5
936,"Istanbul, Turquie",1,3,2,basse,3,1980,2520,2972,1.179,1,True,2520,540,0.8,12.5
937,"Dubai, EAU",3,5,7,haute,3,4370,5520,4367,0.791,6,True,4370,0,0.85,-34.5
938,"Dubai, EAU",1,14,10,moyenne,3,3800,4800,4973,1.036,1,True,4800,1000,0.85,12.5
939,"Marrakech, Maroc",4,7,12,haute,3,2185,2874,2719,0.946,1,True,2874,689,0.75,12.5
940,"Paris, France",1,3,12,haute,3,2415,3104,2426,0.782,6,True,2427,12,0.9,-34.5
941,"Dubai, EAU",2,10,4,moyenne,3,3800,4800,3308,0.689,9,False,0,0,0.85,-67.5
942,"La Mecque, Arabie Saoudite",1,7,2,basse,3,3150,4050,3078,0.76,6,True,3167,17,0.95,-34.5
943,"Paris, France",4,10,1,basse,3,1890,2429,1973,0.812,4,True,2083,193,0.9,-15.0
944,Thailande,2,7,10,moyenne,3,3100,4000,3067,0.767,6,True,3128,28,0.82,-34.5
945,"Paris, France",2,7,2,basse,3,1890,2429,2217,0.913,2,True,2308,418,0.9,6.5
946,"Istanbul, Turquie",1,10,2,basse,3,1980,2520,2570,1.02,1,True,2520,540,0.8,12.5
947,"Marrakech, Maroc",2,7,10,moyenne,3,1900,2499,2917,1.167,1,True,2499,599,0.75,12.5
948,"Marrakech, Maroc",1,14,6,haute,3,2185,2874,2172,0.756,6,True,2248,63,0.75,-34.5
949,"Dubai, EAU",2,7,8,haute,3,4370,5520,6427,1.164,1,True,5520,1150,0.85,12.5
950,"Barcelone, Espagne",2,10,4,moyenne,3,2150,2750,3211,1.168,1,True,2750,600,0.76,12.5
951,"Paris, France",2,7,2,basse,3,1890,2429,2078,0.855,4,True,2083,193,0.9,-15.0
952,"Dubai, EAU",2,14,9,moyenne,3,3800,4800,3511,0.731,9,False,0,0,0.85,-67.5
953,"Marrakech, Maroc",4,7,11,basse,3,1710,2249,2067,0.919,3,True,2030,320,0.75,-5.0
954,Thailande,1,14,6,haute,3,3565,4600,5442,1.183,1,True,4600,1035,0.82,12.5
955,"Dubai, EAU",4,7,7,haute,3,4370,5520,6269,1.136,1,True,5520,1150,0.85,12.5
956,"Barcelone, Espagne",4,5,4,moyenne,3,2150,2750,2056,0.748,6,True,2151,1,0.76,-34.5
957,"Istanbul, Turquie",4,7,7,haute,3,2530,3220,2152,0.668,9,False,0,0,0.8,-67.5
958,"Marrakech, Maroc",1,7,1,basse,3,1710,2249,1768,0.786,6,True,1759,49,0.75,-34.5
959,"Istanbul, Turquie",4,14,12,haute,3,2530,3220,2441,0.758,6,True,2530,0,0.8,-34.5
960,"Marrakech, Maroc",2,7,12,haute,3,2185,2874,2773,0.965,1,True,2874,689,0.75,12.5
961,"Istanbul, Turquie",4,14,4,moyenne,3,2200,2800,3314,1.184,1,True,2800,600,0.8,12.5
962,"Paris, France",4,5,8,haute,3,2415,3104,3181,1.025,1,True,3104,689,0.9,12.5
963,"Istanbul, Turquie",1,10,7,haute,3,2530,3220,2766,0.859,4,True,2761,231,0.8,-15.0
964,"La Mecque, Arabie Saoudite",2,14,4,moyenne,3,3500,4500,4892,1.087,1,True,4500,1000,0.95,12.5
965,"Rome, Italie",4,10,1,basse,3,1980,2520,2841,1.127,1,True,2520,540,0.78,12.5
966,"Istanbul, Turquie",3,5,8,haute,3,2530,3220,3293,1.023,1,True,3220,690,0.8,12.5
967,"Marrakech, Maroc",4,14,4,moyenne,3,1900,2499,2380,0.952,1,True,2499,599,0.75,12.5
968,"Dubai, EAU",4,5,7,haute,3,4370,5520,5833,1.057,1,True,5520,1150,0.85,12.5
969,"Paris, France",1,7,8,haute,3,2415,3104,2100,0.677,9,False,0,0,0.9,-67.5
970,"Istanbul, Turquie",4,14,7,haute,3,2530,3220,3857,1.198,1,True,3220,690,0.8,12.5
971,"Dubai, EAU",4,7,11,basse,3,3420,4320,3664,0.848,4,True,3704,284,0.85,-15.0
972,"Marrakech, Maroc",1,10,10,moyenne,3,1900,2499,2674,1.07,1,True,2499,599,0.75,12.5
973,"Dubai, EAU",4,10,3,moyenne,3,3800,4800,4560,0.95,1,True,4800,1000,0.85,12.5
974,"La Mecque, Arabie Saoudite",3,5,2,basse,3,3150,4050,3513,0.867,3,True,3656,506,0.95,-5.0
975,"Paris, France",2,10,9,moyenne,3,2100,2699,2922,1.083,1,True,2699,599,0.9,12.5
976,"Dubai, EAU",4,5,11,basse,3,3420,4320,4299,0.995,1,True,4320,900,0.85,12.5
977,"Istanbul, Turquie",1,10,8,haute,3,2530,3220,3158,0.981,1,True,3220,690,0.8,12.5
978,"Marrakech, Maroc",4,5,2,basse,3,1710,2249,2035,0.905,2,True,2137,427,0.75,6.5
979,"La Mecque, Arabie Saoudite",2,10,3,moyenne,3,3500,4500,4204,0.934,2,True,4275,775,0.95,6.5
980,"La Mecque, Arabie Saoudite",4,10,8,haute,3,4025,5175,4154,0.803,6,True,4047,22,0.95,-34.5
981,"Paris, France",2,3,4,moyenne,3,2100,2699,2452,0.908,3,True,2436,336,0.9,-5.0
982,"Rome, Italie",2,5,12,haute,3,2530,3220,3119,0.969,1,True,3220,690,0.78,12.5
983,"Barcelone, Espagne",4,5,7,haute,3,2472,3162,2954,0.934,2,True,3004,532,0.76,6.5
984,"Istanbul, Turquie",3,5,2,basse,3,1980,2520,2564,1.017,1,True,2520,540,0.8,12.5
985,"Marrakech, Maroc",4,7,10,moyenne,3,1900,2499,2887,1.155,1,True,2499,599,0.75,12.5
986,"Barcelone, Espagne",4,5,6,haute,3,2472,3162,3347,1.059,1,True,3162,690,0.76,12.5
987,"Marrakech, Maroc",1,7,2,basse,3,1710,2249,1921,0.854,4,True,1928,218,0.75,-15.0
988,"La Mecque, Arabie Saoudite",2,5,5,moyenne,3,3500,4500,3465,0.77,6,True,3519,19,0.95,-34.5
989,"La Mecque, Arabie Saoudite",3,7,2,basse,3,3150,4050,3497,0.863,3,True,3656,506,0.95,-5.0
990,"Paris, France",2,7,7,haute,3,2415,3104,2775,0.894,2,True,2949,534,0.9,6.5
991,"Barcelone, Espagne",2,10,3,moyenne,3,2150,2750,2367,0.861,4,True,2357,207,0.76,-15.0
992,"La Mecque, Arabie Saoudite",1,14,11,basse,3,3150,4050,4564,1.127,1,True,4050,900,0.95,12.5
993,"Barcelone, Espagne",4,7,3,moyenne,3,2150,2750,2105,0.765,6,True,2151,1,0.76,-34.5
994,"Marrakech, Maroc",2,14,2,basse,3,1710,2249,2365,1.052,1,True,2249,539,0.75,12.5
995,"Dubai, EAU",4,3,2,basse,3,3420,4320,5124,1.186,1,True,4320,900,0.85,12.5
996,"Paris, France",1,14,5,moyenne,3,2100,2699,2169,0.804,5,True,2294,194,0.9,-22.5
997,Thailande,2,10,11,basse,3,2790,3600,4219,1.172,1,True,3600,810,0.82,12.5
998,"Barcelone, Espagne",1,10,4,moyenne,3,2150,2750,3125,1.136,1,True,2750,600,0.76,12.5
999,"Rome, Italie",2,14,11,basse,3,1980,2520,2913,1.156,1,True,2520,540,0.78,12.5
1000,"Paris, France",3,7,3,moyenne,3,2100,2699,3159,1.17,1,True,2699,599,0.9,12.5
1001,"Marrakech, Maroc",2,3,6,haute,3,2185,2874,3099,1.078,1,True,2874,689,0.75,12.5
1002,"Barcelone, Espagne",2,7,3,moyenne,3,2150,2750,1916,0.697,9,False,0,0,0.76,-67.5
1003,"Barcelone, Espagne",2,7,11,basse,3,1935,2475,2276,0.92,2,True,2351,416,0.76,6.5
1004,Thailande,1,7,1,basse,3,2790,3600,3716,1.032,1,True,3600,810,0.82,12.5
1005,"Paris, France",2,14,3,moyenne,3,2100,2699,1792,0.664,9,False,0,0,0.9,-67.5
1006,Thailande,2,7,5,moyenne,3,3100,4000,3674,0.918,2,True,3800,700,0.82,6.5
1007,Thailande,4,7,3,moyenne,3,3100,4000,3505,0.876,3,True,3610,510,0.82,-5.0
1008,"Dubai, EAU",2,7,1,basse,3,3420,4320,3411,0.79,5,True,3672,252,0.85,-24.5
1009,"La Mecque, Arabie Saoudite",1,7,8,haute,3,4025,5175,4617,0.892,3,True,4670,645,0.95,-5.0
1010,"Barcelone, Espagne",3,14,12,haute,3,2472,3162,3311,1.047,1,True,3162,690,0.76,12.5
1011,"Dubai, EAU",4,3,3,moyenne,3,3800,4800,3895,0.811,5,True,4080,280,0.85,-24.5
1012,"Paris, France",2,7,5,moyenne,3,2100,2699,1849,0.685,9,False,0,0,0.9,-67.5
1013,"Barcelone, Espagne",2,7,12,haute,3,2472,3162,3085,0.976,1,True,3162,690,0.76,12.5
